id,match_id,team_id,pens_attempt,pens_conceded,drops_attempt,kicks,passes,runs,meters,breaks,def_beaten,offloads,rucks_init,rucks_won,mall_init,mall_won,turnovers,tackles_made,tackles_missed,scrums_won_on_feed,scrums_lost_on_feed,lineouts_won_on_throw,lineouts_lost_on_throw,yellow_cards,red_cards
222,180669,20,4,,0,14,160,122,424,3,19,10,88,83,3,2,17,107,20,6,0,11,0,0,1
223,175515,9,2,,0,26,140,99,310,2,18,12,75,67,5,3,14,79,6,7,2,11,2,1,0
224,175515,5,4,,1,26,95,79,171,1,6,2,65,60,5,3,15,106,18,3,2,12,4,1,0
225,182528,20,7,,0,29,95,106,349,1,12,11,71,68,8,7,14,79,17,3,4,12,5,0,0
226,182528,10,4,,1,34,67,76,179,4,17,2,61,57,3,1,12,110,12,7,0,9,4,1,0
227,186197,4,5,,0,21,119,111,390,7,15,9,92,83,3,2,10,137,14,3,0,9,4,1,0
228,186197,6,3,,1,21,167,136,698,13,14,11,98,92,7,6,16,118,15,2,1,10,2,1,0
229,180663,4,1,,0,19,168,146,495,14,26,11,97,88,11,9,22,79,14,12,1,15,2,0,0
230,180663,16,0,,0,18,62,81,325,3,14,8,55,50,1,0,16,136,26,8,2,8,5,0,0
231,174682,3,2,,0,24,136,113,294,3,14,5,98,94,7,6,15,165,22,5,1,13,1,0,0
232,174682,8,2,,0,18,209,147,535,6,22,9,123,114,2,1,19,137,14,5,0,5,1,0,0
233,180661,3,6,,0,24,152,132,422,12,16,8,97,91,3,3,16,57,15,4,3,7,1,0,0
234,180661,6,3,,0,21,105,76,361,6,15,12,44,42,3,2,10,137,16,5,3,6,1,1,1
235,183410,25,1,12,0,19,92,84,420,13,20,10,47,45,0,0,14,105,24,9,3,9,3,1,0
236,183410,11,2,10,0,16,100,100,463,8,24,4,79,75,0,0,18,62,20,6,2,15,3,0,0
237,195325,11,5,7,0,22,134,114,394,2,16,10,87,84,0,0,21,77,17,6,0,11,2,0,0
238,195325,25,2,11,0,21,84,87,248,5,18,6,54,52,0,0,12,103,16,6,2,8,1,0,0
239,175506,5,3,,0,23,76,69,323,7,14,1,41,39,12,12,9,115,18,5,1,18,0,1,0
240,175506,15,3,,0,14,139,120,526,9,18,19,84,78,3,3,16,55,14,2,0,8,0,1,1
241,172097,8,4,,0,44,116,82,535,13,21,5,46,42,3,3,9,121,25,6,1,13,1,0,0
242,172097,9,1,,2,36,121,104,269,5,25,9,81,78,7,7,11,74,21,7,0,21,6,0,0
243,173968,11,4,12,0,13,101,84,238,2,12,3,74,67,0,0,14,79,10,5,2,3,1,1,0
244,173968,3,6,6,0,20,86,75,212,3,10,4,58,54,0,0,9,112,12,9,1,6,4,0,0
245,133796,9,3,,0,30,148,133,517,5,16,11,112,106,1,1,12,69,8,12,0,10,6,0,0
246,133796,2,3,,1,28,72,70,276,5,8,5,60,53,3,3,21,124,16,4,1,8,5,0,0
247,133794,20,7,,0,19,140,105,430,2,15,7,88,81,7,7,16,112,9,4,1,11,1,1,0
248,133794,3,6,,0,29,119,96,281,0,9,1,91,90,1,0,9,114,15,8,0,5,4,3,0
249,133784,20,1,,2,28,159,133,535,8,14,17,102,98,2,1,12,120,18,6,2,7,1,1,0
250,133784,9,3,,0,22,160,116,495,4,17,12,87,86,4,4,18,131,14,10,0,9,4,0,0
251,161869,4,5,12,0,42,128,89,320,4,9,4,82,76,3,2,8,113,19,5,0,16,7,0,0
252,161869,6,6,14,1,38,183,120,599,8,19,8,86,83,3,3,11,90,9,3,0,10,0,0,0
253,133782,4,1,,0,15,215,161,445,7,22,8,124,120,8,5,14,91,9,5,0,12,3,0,0
254,133783,1,4,,0,21,221,153,655,12,22,18,109,102,1,0,20,82,13,5,1,11,2,0,0
255,133782,3,3,,1,24,85,87,301,4,9,3,70,66,5,5,9,200,22,6,1,9,2,2,0
256,133783,2,2,,0,32,86,77,273,5,13,8,61,52,4,4,12,136,22,5,2,9,2,0,0
257,154683,2,7,12,0,21,99,92,374,2,12,5,73,64,10,8,13,72,14,8,2,17,2,0,0
258,161868,4,0,11,0,17,147,124,461,7,23,10,102,97,4,1,21,78,19,3,1,16,1,0,0
259,154683,16,5,25,0,31,94,76,366,3,15,12,58,54,2,2,9,77,12,6,1,6,3,3,0
260,161868,8,4,12,0,29,138,87,444,8,19,10,53,50,1,1,10,155,23,14,1,11,0,1,0
261,157422,9,7,9,0,27,61,44,212,3,7,3,33,26,9,6,21,153,15,6,0,12,0,0,0
262,157422,15,2,13,0,25,165,140,566,4,14,13,114,110,7,6,13,46,7,4,3,12,3,0,0
263,153977,1,6,14,2,23,120,87,438,10,17,7,68,64,6,3,12,111,18,4,1,11,2,1,0
264,153975,1,3,14,0,18,164,123,434,2,14,12,94,89,4,3,18,136,22,5,2,12,0,0,0
265,154682,2,2,12,0,18,111,116,223,2,11,9,94,90,2,2,15,68,9,8,1,13,2,0,0
266,153977,8,2,13,0,24,179,110,398,7,18,11,78,73,2,2,12,90,17,7,1,9,3,0,0
267,153975,6,5,13,1,22,158,122,349,5,22,15,94,92,1,1,13,134,14,9,1,13,3,0,0
268,154682,5,3,17,0,25,71,60,220,1,9,5,52,49,6,5,10,126,11,4,3,12,0,1,0
269,154936,9,6,10,1,37,161,117,452,3,19,20,81,80,8,8,9,96,13,5,1,11,0,0,0
270,156796,3,1,16,0,16,121,77,254,6,18,5,68,64,5,5,13,92,10,4,1,13,3,0,0
271,154936,10,5,13,1,37,131,91,312,4,13,8,72,65,3,3,18,103,19,4,0,13,6,0,0
272,156796,10,6,11,0,15,110,84,204,3,10,1,79,75,2,1,11,71,18,5,1,5,2,1,0
273,162321,20,0,7,1,23,142,97,248,3,21,7,86,82,6,2,18,95,15,8,1,6,2,0,0
274,162321,8,3,6,0,25,206,122,468,9,15,15,90,85,0,0,17,106,21,10,0,10,0,0,0
275,167194,6,7,16,0,14,93,116,327,2,14,5,94,91,3,1,20,81,11,7,1,7,3,1,0
276,167194,8,8,13,1,22,102,77,336,4,11,6,60,57,1,1,15,134,14,10,0,4,3,1,0
277,153856,10,6,13,0,19,90,80,256,1,16,6,65,60,9,7,15,73,12,9,0,12,1,1,0
278,153856,6,9,16,0,18,82,68,280,2,12,8,54,52,1,1,13,89,16,5,1,9,0,1,0
279,153853,5,4,10,0,22,123,85,450,9,15,13,59,52,7,7,13,131,6,2,0,13,1,0,0
280,153853,6,2,10,0,21,141,117,267,1,5,11,99,90,1,1,12,79,17,6,0,16,3,1,0
281,153847,8,6,7,0,28,202,155,599,8,21,24,111,108,1,1,21,98,7,8,1,12,2,0,0
282,153850,8,5,12,0,20,198,135,523,8,23,12,106,101,3,3,21,65,6,5,3,16,1,0,0
283,153847,6,0,11,0,28,100,80,184,1,7,2,76,68,5,3,18,148,21,8,1,11,3,1,0
284,153850,10,1,15,0,25,53,53,158,0,6,2,39,34,12,11,11,144,23,7,1,12,8,1,0
285,153848,10,5,11,1,27,63,65,237,4,15,5,53,49,8,5,8,123,17,5,1,13,2,0,0
286,153848,5,7,8,0,26,132,96,298,3,17,6,84,81,6,6,11,83,15,4,0,8,1,0,0
287,153846,5,2,11,0,29,107,96,322,3,17,7,83,75,12,11,10,87,7,6,1,18,1,0,0
288,153846,10,5,14,0,32,111,78,176,0,7,7,62,59,9,8,9,105,17,4,0,13,3,0,0
289,153852,8,5,11,0,28,104,81,326,3,15,4,68,61,1,0,14,99,14,6,0,12,1,0,0
290,153849,6,4,10,0,40,134,90,274,2,8,5,83,78,2,1,9,82,2,3,0,13,2,0,0
291,153852,5,8,16,1,27,82,81,224,2,15,2,64,60,9,9,9,92,15,4,2,13,5,1,0
292,153849,5,5,9,2,34,93,85,251,0,2,3,67,60,8,8,13,95,8,4,2,18,1,1,0
293,153845,6,4,12,0,15,115,96,192,3,9,6,84,76,1,1,19,74,16,6,1,12,2,0,0
294,153851,6,5,11,0,21,161,117,472,5,23,2,103,100,3,3,20,65,9,10,2,12,2,1,0
295,153845,8,6,14,0,13,97,70,311,8,16,8,43,42,3,3,15,133,9,11,0,12,2,0,0
296,153851,10,4,11,1,22,60,57,326,8,9,5,41,36,6,4,17,153,23,10,0,7,3,0,0
297,154474,5,5,8,1,30,128,125,368,2,17,6,107,102,6,5,15,115,16,6,0,9,3,0,0
298,154474,1,4,12,2,34,118,96,229,3,16,6,83,79,2,2,10,155,17,7,0,8,2,1,0
299,155535,6,5,12,1,13,148,116,421,7,6,10,91,87,3,3,13,86,11,2,1,8,4,0,0
300,155535,4,5,14,1,17,80,88,326,3,11,12,70,64,2,1,8,127,6,9,0,5,2,0,0
301,153843,8,5,11,3,16,141,114,297,3,20,6,97,94,4,4,12,89,9,8,0,9,0,1,0
302,153843,3,5,11,0,17,103,73,194,1,9,2,64,61,2,2,10,145,20,3,2,14,2,0,0
303,154472,5,5,10,0,24,114,104,419,8,19,6,89,81,8,8,17,104,12,7,0,12,3,0,0
304,154473,5,6,13,1,25,137,111,360,9,22,9,94,89,5,5,11,56,7,5,2,9,1,0,0
305,154472,1,4,12,0,26,131,91,372,5,12,10,71,67,3,3,13,129,19,3,4,10,0,0,0
306,154473,1,2,12,0,21,113,70,291,8,7,9,48,45,2,2,16,112,22,5,2,14,3,0,0
307,161861,14,3,10,0,11,70,63,375,6,17,9,42,40,0,0,12,72,12,4,0,5,6,0,0
308,161861,2,3,9,0,19,127,83,285,2,12,14,64,62,0,0,6,57,17,6,0,6,1,0,0
309,154932,10,3,11,0,22,106,100,335,4,8,8,78,74,0,0,8,102,6,6,2,3,2,1,0
310,154932,20,1,5,0,16,113,94,243,1,5,3,78,72,0,0,17,105,8,7,0,14,0,0,0
311,153842,8,3,11,0,15,178,141,746,20,14,15,91,83,4,3,18,98,4,9,2,13,0,0,0
312,153842,3,1,12,0,17,137,77,203,2,4,4,63,60,3,3,14,139,14,3,4,9,1,0,0
313,158995,4,4,13,0,18,84,76,397,5,9,11,54,49,0,0,17,109,5,6,0,12,4,1,0
314,158995,160,0,13,0,20,143,120,350,7,5,14,93,88,0,0,19,59,9,9,1,12,5,0,0
315,133781,1,6,7,1,30,87,70,269,2,11,2,63,57,5,4,15,64,7,13,2,10,1,0,0
316,133781,3,3,13,2,26,74,56,207,2,7,2,51,47,4,3,22,86,11,3,4,10,2,0,0
317,133780,4,5,10,2,38,135,122,343,4,12,1,112,105,4,3,11,75,7,5,0,16,2,0,0
318,133780,9,3,16,2,35,78,72,295,4,6,4,63,56,5,4,17,143,12,3,2,9,1,0,0
319,133779,20,3,12,2,19,146,123,394,1,10,9,103,98,7,6,17,65,3,3,3,15,2,1,0
320,133779,2,3,11,0,23,81,68,272,0,3,9,50,43,0,0,11,132,10,10,0,6,6,2,0
321,133778,9,7,5,2,32,145,114,358,4,13,18,92,89,4,3,16,70,6,8,0,9,2,0,0
322,133778,1,2,11,0,29,92,62,361,5,6,2,56,50,1,1,14,97,13,7,1,8,2,1,0
323,93505,8,3,7,0,27,98,89,296,2,10,6,76,73,3,3,11,128,14,7,0,14,2,0,0
324,93505,9,2,10,1,22,156,108,368,4,14,10,85,80,10,8,14,104,10,6,0,15,2,0,0
325,93503,8,8,7,2,36,112,95,202,3,14,4,90,85,2,2,13,106,17,9,0,12,1,1,0
326,93503,6,1,11,1,31,115,102,413,2,17,12,83,74,3,3,19,95,14,4,2,16,1,0,0
327,93501,8,7,6,0,29,186,132,555,3,13,12,111,111,4,4,9,52,11,5,0,9,0,0,0
328,122133,3,4,8,0,28,157,119,243,0,8,6,99,96,7,6,17,77,1,6,1,19,3,0,0
329,93501,10,2,10,1,18,40,45,174,3,11,3,35,32,5,5,10,128,13,6,0,7,4,1,0
330,122133,1,2,16,1,31,89,72,266,2,1,1,65,59,4,3,10,129,8,6,0,10,2,1,0
331,121715,5,5,7,2,39,110,81,223,1,9,3,75,69,5,4,9,105,14,9,0,7,1,0,0
332,121715,8,1,12,0,28,151,110,680,6,14,10,83,76,0,0,23,81,9,7,1,14,1,0,0
333,122132,2,5,6,1,21,145,90,315,4,7,13,76,71,1,1,11,91,2,8,0,7,3,0,0
334,122132,20,1,14,0,25,111,90,363,2,2,10,73,68,2,1,11,88,7,9,1,6,2,0,0
335,129702,4,3,14,0,24,77,71,249,3,3,10,51,43,1,1,13,101,4,10,2,10,5,0,0
336,93458,8,1,14,0,20,133,101,568,6,20,14,58,53,5,5,16,88,2,10,0,7,1,0,0
337,129702,10,4,12,2,26,100,97,253,3,4,3,95,89,5,5,15,52,3,5,0,10,2,1,0
338,121716,6,3,8,0,29,68,106,352,5,13,8,84,82,1,1,10,132,6,5,1,8,2,0,0
339,93458,16,2,7,0,19,59,89,220,1,2,8,77,73,6,4,10,91,20,7,2,9,4,0,0
340,121714,5,4,6,2,28,103,83,289,5,8,9,73,67,3,2,16,81,9,8,1,13,2,0,0
341,121716,8,2,10,0,26,147,125,276,4,6,7,118,116,3,3,10,97,13,6,0,12,0,0,0
342,93482,8,1,11,1,29,124,98,451,7,18,12,91,86,0,0,9,98,10,10,1,9,0,0,0
343,121714,6,4,12,0,28,109,103,497,3,9,14,74,69,0,0,16,80,8,9,1,6,2,0,0
344,122130,9,4,7,1,35,125,97,312,3,3,14,83,77,6,6,12,88,4,6,0,14,1,0,0
345,122131,3,1,11,0,19,181,109,281,2,5,7,99,95,3,2,18,63,4,6,1,12,0,0,0
346,93482,9,1,9,1,21,115,93,259,4,10,8,79,72,6,6,15,88,18,6,1,12,1,0,0
347,122130,3,5,10,0,28,123,83,280,3,4,7,70,65,2,2,14,81,3,4,3,7,5,0,0
348,122131,9,3,10,2,21,77,73,365,4,4,11,61,53,1,1,17,115,5,9,0,11,2,0,0
349,93495,8,1,4,0,19,177,120,665,7,27,11,89,85,3,3,19,59,2,9,0,10,0,0,0
350,93495,25,1,6,0,23,98,70,154,0,2,7,48,46,0,0,14,101,27,9,4,6,2,0,0
351,93470,8,1,11,0,24,146,105,751,9,31,14,68,65,2,1,14,84,5,10,0,10,3,0,0
352,93470,23,0,11,0,13,104,78,212,2,5,4,67,60,0,0,19,79,31,5,1,6,5,0,0
353,121712,8,2,9,0,30,177,114,655,4,19,13,78,75,1,1,13,86,4,11,1,12,0,0,0
354,121712,5,1,12,0,21,114,86,220,2,4,5,71,62,1,0,17,103,19,6,2,10,3,0,0
355,129700,1,1,8,2,23,111,91,255,3,10,5,85,83,5,5,12,110,6,8,1,10,1,0,0
356,129700,4,0,4,0,20,151,118,315,2,6,8,110,108,4,3,17,93,11,4,1,14,0,0,0
357,121713,8,2,8,1,28,115,88,335,4,9,16,83,76,0,0,18,121,14,8,0,12,3,0,0
358,121713,6,3,8,0,18,152,126,472,5,14,12,95,87,2,2,18,84,9,6,0,9,2,0,0
359,122129,2,2,5,0,31,186,134,446,4,10,7,127,121,4,2,18,89,1,5,0,17,4,0,0
360,122129,3,3,11,0,30,141,90,275,1,1,4,74,70,0,0,11,136,10,5,1,7,2,0,0
361,129701,4,4,16,0,25,83,72,193,2,7,4,61,56,3,1,13,89,7,7,0,12,4,2,0
362,129701,1,3,15,0,23,118,86,282,2,7,9,68,62,6,5,14,63,7,9,1,19,1,0,0
363,121711,6,2,13,0,22,139,102,673,13,16,17,59,57,2,2,19,130,16,5,1,10,1,0,0
364,121711,5,2,8,0,19,146,128,442,10,16,2,103,98,6,5,21,74,16,8,2,11,3,0,0
365,140788,4,0,15,0,24,118,119,526,4,15,9,85,81,2,1,17,117,21,7,0,9,4,1,0
366,140788,160,0,15,0,25,153,152,548,7,21,34,96,89,0,0,16,98,15,10,1,10,2,1,0
367,114130,3,4,8,0,26,117,84,363,8,16,7,60,59,3,3,10,105,5,11,2,10,3,0,0
368,114130,1,2,9,0,15,133,94,391,3,5,7,79,76,4,3,22,75,16,5,1,9,2,1,0
369,114129,2,4,14,0,30,142,100,286,6,8,16,87,84,0,0,5,151,14,4,1,7,1,0,0
370,114129,20,2,9,0,13,160,140,444,7,14,8,125,117,6,6,12,99,8,4,0,15,6,0,0
371,114125,2,6,4,1,30,145,112,418,1,6,13,94,89,3,2,16,84,14,4,1,15,2,1,0
372,114125,3,2,13,0,26,111,105,376,9,14,13,84,80,3,3,13,122,6,5,0,6,3,0,0
373,114123,20,4,6,0,22,163,156,394,2,8,16,125,122,2,2,18,80,15,5,1,13,4,0,0
374,114121,2,3,10,0,25,162,132,567,5,14,15,105,99,5,5,18,91,6,2,1,12,0,0,0
375,114123,4,3,15,1,28,132,101,316,8,15,14,75,72,3,3,15,135,8,7,0,3,1,0,0
376,114121,4,5,13,1,28,85,86,269,3,6,5,74,73,2,2,11,138,13,7,2,8,1,2,0
377,114124,1,4,8,0,24,134,109,368,7,8,8,97,90,2,0,16,116,6,8,1,12,1,0,0
378,114124,9,5,11,1,22,150,112,335,3,6,15,84,80,2,1,21,113,8,6,3,9,2,0,0
379,114122,3,1,10,0,12,107,90,186,0,5,6,77,74,2,2,16,130,4,5,0,7,3,0,0
380,114122,9,7,9,1,13,136,111,345,2,4,3,90,87,5,5,13,98,5,11,2,6,1,0,0
381,114119,9,3,8,1,19,143,127,604,14,12,12,87,83,4,3,21,105,20,5,0,10,2,0,0
382,114119,2,0,12,0,22,178,108,359,7,20,10,92,90,2,2,8,106,12,6,3,10,4,0,0
383,116981,9,6,5,1,25,114,94,485,4,2,20,60,55,4,4,21,108,1,11,0,10,3,0,0
384,121010,2,5,8,1,23,106,81,254,1,11,11,56,54,6,4,12,79,3,4,1,14,4,0,0
385,116981,10,4,13,0,26,123,97,273,0,1,6,104,103,2,2,16,95,3,2,3,8,1,0,0
386,121010,15,3,12,1,32,90,78,191,2,3,6,80,80,1,1,8,92,11,9,1,8,4,0,0
387,109183,2,6,9,2,35,97,80,177,2,1,3,80,77,2,2,6,80,2,8,3,6,3,0,0
388,109183,5,6,13,0,26,70,75,261,2,2,3,67,59,7,7,14,91,1,3,0,10,3,0,0
389,116980,9,6,10,1,31,69,76,216,0,6,5,62,59,4,4,17,86,3,12,3,8,3,0,0
390,116980,14,4,20,0,23,54,64,137,0,3,3,60,59,1,1,16,69,5,8,2,7,6,0,0
391,113591,2,1,9,0,12,146,81,267,0,1,21,72,65,1,1,16,78,9,6,1,10,1,0,0
392,113591,8,0,13,0,19,146,115,469,7,9,8,90,86,1,1,9,96,1,12,0,6,1,0,0
393,109180,1,7,14,0,21,146,120,667,5,21,7,100,93,3,3,13,94,3,5,1,10,2,0,0
394,109180,6,5,13,0,27,129,89,350,4,4,9,79,74,0,0,12,142,21,2,0,7,1,1,0
395,109181,4,3,11,0,18,218,147,297,4,9,12,146,140,0,0,15,89,3,3,0,10,1,0,0
396,109181,5,6,10,0,25,103,93,267,1,3,6,81,79,7,7,8,173,9,8,1,7,2,0,0
397,109185,1,4,10,0,23,122,91,344,1,7,11,68,63,4,4,18,94,6,5,0,12,3,0,0
398,109185,8,5,16,0,23,122,96,427,4,6,10,72,67,1,1,17,105,7,10,2,11,0,1,0
399,116979,4,5,11,0,31,119,109,246,2,6,10,105,102,0,0,8,119,9,12,0,12,2,1,0
400,116979,6,3,12,0,27,154,99,457,3,9,11,89,82,0,0,23,109,6,3,0,8,1,0,0
401,104318,3,4,11,0,28,82,55,209,3,3,3,48,45,1,0,15,122,2,4,2,6,6,0,0
402,104318,5,5,12,1,34,104,88,289,3,2,3,87,81,6,5,10,65,3,9,1,16,1,1,0
403,103850,8,3,11,0,22,129,104,329,2,6,12,83,74,0,0,11,146,5,10,0,11,2,0,0
404,103850,6,2,8,0,24,181,131,361,2,5,4,123,113,0,0,15,91,6,6,0,12,2,0,0
405,103854,6,6,10,0,20,119,94,337,3,8,8,73,67,3,3,12,114,4,6,2,5,1,0,0
406,103854,8,3,10,0,22,117,106,324,4,4,13,92,87,4,4,14,100,8,4,0,11,4,0,0
407,103851,5,5,9,1,27,75,67,217,2,8,4,64,59,3,3,11,134,5,8,1,5,2,0,0
408,103851,8,6,10,0,17,170,114,592,0,5,11,90,88,2,2,13,68,8,7,0,7,2,0,0
409,103848,6,7,7,0,15,157,124,421,6,11,9,105,104,1,1,15,105,8,2,0,7,0,1,0
410,103848,5,1,11,1,19,132,110,300,5,8,15,94,86,5,4,14,117,11,8,0,11,1,2,0
411,102924,6,6,0,0,29,148,103,337,5,11,3,100,96,0,0,10,43,5,8,1,11,0,0,0
412,103852,5,3,10,1,25,79,76,248,3,10,9,63,61,4,4,9,90,8,12,0,8,2,0,0
413,102924,3,5,0,0,26,88,44,165,2,5,5,40,36,0,0,14,111,11,9,0,12,3,0,0
414,103852,6,2,7,0,18,140,87,386,0,8,7,70,68,0,0,16,78,10,7,0,14,4,0,0
415,103847,8,5,10,0,32,121,114,430,4,12,5,101,96,1,1,14,105,9,5,0,6,4,0,0
416,103847,5,1,9,0,25,123,93,403,3,9,5,82,71,5,5,17,138,12,10,0,8,0,1,0
417,103845,8,6,0,0,28,121,103,389,11,12,13,75,75,0,0,13,102,4,5,0,9,3,1,0
418,109179,10,6,0,0,24,128,119,591,4,16,8,83,79,0,0,9,65,12,3,1,9,1,0,0
419,103845,4,3,0,0,25,115,86,184,3,4,7,75,73,0,0,9,112,12,8,2,6,3,2,0
420,109179,9,2,0,0,19,109,95,291,3,12,17,57,53,0,0,14,89,16,4,4,18,2,1,0
421,103846,8,3,12,0,26,175,131,558,4,9,8,116,113,2,2,13,88,5,6,0,8,0,0,0
422,103846,5,4,5,2,29,91,75,222,0,5,2,79,72,4,3,12,140,10,8,0,8,3,1,0
423,107221,5,2,0,0,20,131,116,364,8,6,10,95,94,0,0,15,76,3,2,0,14,0,0,0
424,107221,20,2,0,0,19,98,71,157,1,4,6,61,55,0,0,8,109,7,8,1,10,5,0,0
425,107220,5,1,0,0,31,86,80,311,6,2,5,52,44,5,5,19,83,1,8,2,12,1,1,0
426,107220,20,3,0,0,30,123,95,242,2,1,4,66,62,4,4,13,76,2,9,2,13,4,0,0
427,109177,10,2,0,0,18,75,70,297,6,4,2,50,48,0,0,13,141,6,8,1,7,3,1,0
428,103844,8,4,0,0,28,147,130,771,16,23,16,84,78,1,1,20,103,4,7,1,4,0,0,0
429,109177,2,9,0,2,19,196,128,407,5,6,15,102,98,0,0,13,76,4,10,1,9,1,0,0
430,103844,4,3,0,2,37,127,94,225,2,4,6,79,77,5,4,13,117,23,6,1,9,3,0,0
431,102922,6,3,0,0,19,150,101,480,14,19,12,66,66,0,0,21,115,9,8,1,9,1,1,0
432,102922,1,2,0,0,29,99,103,209,4,9,8,86,82,3,3,15,107,19,17,0,14,1,0,0
433,107219,5,3,0,0,31,80,66,392,8,9,3,63,57,9,7,14,84,8,10,1,15,0,1,0
434,107219,9,1,0,0,16,159,99,525,5,8,14,71,61,3,3,16,66,9,9,2,7,4,1,0
435,112225,4,3,0,1,28,126,103,322,3,7,9,90,80,1,1,19,64,4,7,0,14,5,0,0
436,112225,5,5,0,1,32,107,72,381,5,4,8,56,51,4,4,16,103,7,6,2,3,0,0,0
437,103843,8,1,0,0,21,139,112,549,16,20,7,71,67,2,1,15,139,10,3,0,11,0,0,0
438,103843,3,0,0,1,20,186,137,296,4,9,5,113,111,1,1,15,93,20,4,1,10,1,1,1
439,94948,20,6,10,0,45,122,83,322,0,10,11,66,66,2,2,7,80,9,7,2,12,2,1,0
440,94948,1,5,14,1,40,99,79,471,10,11,9,61,61,4,3,8,93,11,4,1,9,2,0,0
441,94949,4,2,12,0,35,153,100,393,9,11,9,80,80,7,7,17,68,8,4,3,12,3,0,0
442,94949,9,4,11,2,41,89,67,369,4,8,13,48,48,8,7,12,92,11,9,2,10,0,1,0
443,94947,9,3,7,2,38,78,58,351,9,7,6,45,42,6,6,14,134,10,12,1,8,4,0,0
444,94947,3,1,10,0,34,151,105,360,2,8,5,94,88,5,5,19,77,7,4,1,11,0,1,0
445,94945,2,3,5,0,21,141,113,406,3,14,12,91,88,2,1,15,99,5,10,1,11,1,0,0
446,94945,9,3,10,1,21,116,97,385,4,5,14,74,71,4,4,18,115,14,7,0,7,2,0,0
447,94943,3,5,10,0,42,135,98,333,7,4,13,81,81,4,4,11,62,2,10,1,7,1,0,0
