id,match_id,team_id,pens_attempt,pens_conceded,drops_attempt,kicks,passes,runs,meters,breaks,def_beaten,offloads,rucks_init,rucks_won,mall_init,mall_won,turnovers,tackles_made,tackles_missed,scrums_won_on_feed,scrums_lost_on_feed,lineouts_won_on_throw,lineouts_lost_on_throw,yellow_cards,red_cards
448,94943,20,2,12,0,36,60,47,161,2,2,1,45,45,4,3,10,93,4,6,1,11,8,1,0
449,94946,4,5,8,0,24,199,139,536,12,11,19,98,98,1,1,13,80,14,5,0,9,3,0,0
450,94946,2,2,13,4,33,100,73,384,7,15,8,58,58,4,4,7,149,12,6,2,9,0,2,0
451,94944,1,3,12,0,37,70,87,398,4,9,3,70,68,4,3,9,94,12,9,4,9,1,0,0
452,94944,4,4,9,0,31,126,91,339,4,12,6,67,67,3,3,16,105,9,6,0,7,5,1,0
453,96502,2,4,0,0,23,188,119,459,5,7,20,94,84,1,0,12,80,6,12,2,9,4,1,0
454,96502,10,4,0,2,32,94,74,199,0,6,5,65,59,1,1,13,134,7,2,1,9,0,0,0
455,87470,3,6,0,1,44,107,94,387,3,11,3,88,81,7,6,11,69,8,4,2,12,2,0,0
456,103709,20,5,0,2,41,59,62,275,0,9,7,41,38,0,0,5,56,4,8,2,13,2,0,0
457,87470,5,4,0,2,39,116,68,265,3,7,5,66,58,1,1,11,98,11,9,0,10,4,0,0
458,103709,15,5,0,1,33,75,60,257,0,4,2,41,38,0,0,9,56,8,5,2,15,3,0,1
459,100248,4,6,0,0,22,162,126,327,2,7,13,99,90,2,2,14,53,15,7,3,17,2,0,0
460,100248,6,3,0,1,41,107,59,309,2,15,10,41,37,0,0,8,124,8,7,0,5,0,0,0
461,95333,1,2,0,1,26,84,64,241,3,4,4,62,53,1,1,18,90,7,12,1,16,3,0,0
462,95333,8,6,0,0,26,118,79,330,5,7,4,68,67,3,2,18,78,4,8,2,10,0,0,0
463,91201,3,2,0,0,20,102,64,428,6,11,12,40,39,0,0,14,101,6,15,1,6,0,0,0
464,91201,14,3,0,0,20,100,98,186,1,6,6,93,92,0,0,13,44,12,10,1,13,2,0,0
465,96599,1,5,0,1,44,132,68,374,5,12,5,66,62,0,0,19,64,6,4,1,10,1,0,0
466,87469,20,3,0,1,40,86,63,197,4,5,7,54,49,0,0,8,54,5,5,0,15,7,1,0
467,96599,10,6,0,2,48,67,56,271,3,6,1,58,55,2,2,8,74,12,11,2,6,4,0,0
468,87469,5,4,0,0,45,90,70,309,10,5,8,46,41,0,0,8,53,5,5,3,10,0,0,0
469,96600,4,7,0,0,32,128,84,382,3,10,6,77,71,3,2,16,108,8,8,1,12,0,0,0
470,96600,10,4,0,0,31,108,101,432,2,8,9,69,64,0,0,16,83,11,8,1,3,3,0,0
471,100246,4,5,0,0,35,109,72,310,4,8,2,70,59,1,1,20,87,20,4,0,17,2,0,0
472,100246,8,4,0,0,40,126,87,418,13,20,10,70,65,1,1,15,83,8,12,1,11,1,0,0
473,25837,8,5,8,0,33,120,95,467,5,22,15,80,75,0,0,16,49,2,7,1,7,5,0,0
474,25837,5,5,12,2,37,39,39,151,4,2,2,40,31,5,4,9,109,22,8,0,9,2,0,0
475,25836,8,7,10,0,38,69,74,177,1,6,3,80,75,1,1,17,75,15,9,0,11,4,0,0
476,25836,6,5,16,0,27,103,70,335,3,15,4,61,52,1,1,16,95,7,4,2,7,1,0,0
477,84715,6,4,4,0,28,151,115,321,1,13,9,104,98,2,1,13,53,8,7,2,6,5,0,0
478,84715,5,3,18,0,28,66,45,193,1,7,7,34,32,4,4,11,139,11,11,2,7,2,0,0
479,84716,6,3,8,2,42,113,62,332,7,11,3,59,56,0,0,20,61,7,9,0,13,3,0,0
480,84716,5,1,13,3,38,79,63,293,3,8,7,52,43,4,3,20,93,11,12,2,13,1,0,0
481,25835,5,3,9,2,35,113,86,459,3,5,12,69,64,2,2,16,93,5,5,1,15,3,0,0
482,25835,32,5,16,0,40,94,98,566,7,5,15,77,66,4,4,10,102,5,6,1,9,1,1,0
483,84711,5,9,7,2,27,73,75,292,3,12,6,62,58,9,9,14,76,14,6,1,7,1,0,0
484,84711,8,5,11,0,25,86,74,317,3,14,7,63,58,2,2,15,87,12,8,2,7,3,0,0
485,84712,5,9,8,3,35,62,58,270,4,4,8,58,52,3,2,17,64,8,14,2,5,2,2,0
486,25834,8,2,15,0,36,180,126,768,16,27,12,96,90,5,5,22,79,8,5,0,10,4,0,0
487,84712,8,4,14,0,19,105,77,504,6,7,6,56,51,0,0,27,64,3,8,2,4,4,1,0
488,25834,20,4,10,3,45,56,53,158,5,7,5,50,46,2,2,11,140,27,4,3,13,4,0,0
489,25830,8,5,8,1,45,93,95,398,4,11,8,79,74,3,3,19,71,12,7,0,15,2,0,0
490,25830,9,5,9,3,39,64,62,290,3,12,6,48,38,2,2,19,111,11,10,2,6,2,0,0
491,25831,5,6,9,1,41,45,31,156,0,2,2,32,28,6,5,10,101,8,7,0,9,1,0,0
492,25831,32,2,12,0,34,133,105,368,4,8,15,82,78,3,3,11,42,4,11,4,9,3,0,0
493,25829,8,5,6,0,32,115,101,310,2,4,10,94,89,1,1,18,44,8,3,2,13,1,0,0
494,25829,9,3,11,3,31,60,48,287,1,8,4,40,35,6,5,7,102,3,6,1,9,3,0,0
495,91197,11,1,14,0,20,81,82,194,4,5,3,72,68,0,0,8,88,13,6,1,13,3,1,0
496,91197,4,2,11,0,20,138,91,482,13,12,8,68,64,0,0,16,97,5,14,0,13,0,0,0
497,25805,1,3,13,2,29,201,144,629,7,11,12,118,111,3,3,15,95,10,8,2,10,0,0,0
498,25805,2,5,8,0,28,82,72,479,5,10,7,64,59,1,0,18,182,12,2,1,13,2,0,0
499,25794,2,5,12,0,26,105,88,329,2,11,7,64,56,2,2,16,143,20,5,1,12,4,0,0
500,25793,20,5,8,2,53,102,106,372,2,11,8,80,79,1,1,13,111,23,10,1,11,2,0,0
501,25794,3,5,12,3,37,154,130,441,2,20,5,118,113,4,4,15,101,11,7,2,11,2,0,0
502,25793,4,4,11,0,47,85,101,406,3,23,5,79,77,1,1,13,111,11,5,0,9,2,0,0
503,25797,1,1,16,0,33,149,103,481,9,5,12,82,78,3,3,10,146,16,7,1,13,0,0,0
504,25797,9,1,14,0,21,131,106,475,4,16,7,92,82,3,3,21,109,9,8,0,16,2,0,0
505,25804,20,2,6,0,30,118,64,346,7,8,3,62,55,0,0,17,153,15,6,0,9,4,0,0
506,25804,9,3,9,0,24,124,123,781,15,15,12,98,92,1,1,20,91,9,7,0,6,2,0,0
507,25789,3,5,8,2,42,91,88,218,1,5,4,81,79,4,4,9,113,3,7,0,16,2,0,0
508,25789,1,2,17,0,37,120,79,303,2,3,6,72,63,4,3,11,121,5,4,1,13,1,2,0
509,25785,9,5,10,1,39,102,105,395,3,5,7,89,86,2,2,9,104,6,7,0,9,0,0,0
510,25785,4,3,11,0,28,95,90,287,3,6,8,74,71,1,1,17,130,6,7,0,12,1,0,0
511,25782,4,7,11,0,40,140,111,496,9,12,9,99,90,0,0,10,124,12,7,0,12,0,0,0
512,25782,1,2,12,2,35,136,115,398,3,12,13,94,91,2,2,9,125,12,2,1,4,1,2,0
513,25781,9,7,9,0,35,95,93,314,1,3,9,62,61,2,2,11,123,6,13,2,7,3,0,0
514,25778,2,2,9,0,25,172,125,422,5,9,19,95,86,2,2,18,129,12,7,3,10,1,1,0
515,25781,2,3,14,0,21,143,111,494,3,5,12,72,68,1,1,20,96,5,6,2,8,3,0,0
516,25778,4,3,12,0,22,157,115,445,4,12,13,90,84,0,0,17,132,9,9,1,9,3,1,0
517,25788,2,5,10,1,42,134,110,483,8,10,12,78,76,2,2,13,135,8,6,0,13,3,0,0
518,25776,1,3,14,1,47,124,106,515,8,10,9,75,72,0,0,10,132,5,6,1,9,0,2,0
519,25806,4,6,6,1,26,114,82,388,3,12,5,79,71,0,0,22,104,11,6,0,15,5,0,0
520,25788,20,2,10,1,41,148,95,365,3,8,5,79,76,2,2,14,149,10,7,2,9,2,0,0
521,25783,20,4,18,0,19,92,56,197,1,3,0,46,41,1,1,9,185,20,9,1,9,4,2,0
522,25776,20,4,11,0,38,133,102,488,5,5,4,81,72,2,2,23,123,10,5,0,13,6,0,0
523,25806,3,1,15,1,40,98,87,389,3,11,3,79,74,2,2,14,104,12,7,0,9,1,0,0
524,25783,3,1,12,0,17,142,122,518,10,20,7,98,96,5,5,12,90,3,6,1,17,3,1,0
525,25777,3,5,4,0,40,76,67,285,3,10,2,61,60,6,6,9,131,15,11,1,8,1,0,0
526,25777,9,1,10,2,30,163,105,604,13,15,4,79,73,8,6,19,88,9,10,0,12,1,0,0
527,25768,1,3,19,1,32,80,64,206,1,7,2,63,56,4,4,7,77,12,8,2,9,1,4,0
528,25768,8,8,10,0,33,84,72,387,4,12,3,59,57,0,0,14,79,7,5,1,10,3,0,0
529,25747,3,2,10,0,46,85,62,177,1,6,2,66,59,2,1,17,84,17,10,0,14,4,1,0
530,25747,8,3,17,0,41,115,99,645,6,17,9,66,61,0,0,15,83,6,5,2,13,3,1,0
531,25761,1,3,12,0,26,185,129,467,1,6,11,110,103,2,2,15,71,5,8,2,8,5,0,0
532,25749,2,5,12,1,36,120,101,539,6,16,8,82,78,5,5,6,116,13,6,1,11,3,0,0
533,25761,5,4,13,0,35,87,73,376,3,6,8,57,48,3,3,14,163,7,11,0,10,4,2,0
534,25749,5,4,13,0,28,138,107,595,8,13,7,80,75,1,1,16,129,15,3,1,10,0,0,0
535,25748,1,3,11,1,21,152,151,487,4,9,12,125,120,2,2,19,71,4,5,2,7,3,0,0
536,25748,6,8,12,0,31,82,62,234,2,4,3,55,50,1,0,14,180,9,6,0,11,1,0,0
537,25735,2,3,8,0,21,0,96,460,6,8,11,92,84,0,0,15,58,7,9,3,8,5,1,0
538,25735,8,2,14,0,28,0,67,495,7,10,12,43,40,0,0,22,103,9,6,2,7,0,1,0
539,25734,3,1,8,0,53,0,101,506,6,9,4,81,80,6,6,20,60,1,6,1,12,2,0,0
540,25734,25,0,13,0,46,0,37,104,0,1,0,40,34,1,1,13,106,10,13,3,9,2,0,0
541,25710,5,2,17,0,28,0,92,502,5,8,9,54,45,0,0,18,121,13,10,0,8,2,0,0
542,25710,8,4,10,1,45,0,85,315,1,15,7,72,71,1,1,7,79,9,15,0,8,2,0,0
543,25712,5,1,10,0,49,0,87,522,8,8,19,55,50,3,3,11,94,10,8,1,10,3,0,0
544,25712,6,1,7,0,39,0,84,318,2,12,15,70,60,0,0,11,68,20,5,1,9,7,0,0
545,25706,6,1,10,2,36,0,105,425,4,11,9,88,79,0,0,15,64,9,10,0,6,1,0,0
546,25706,5,4,11,1,29,0,77,422,4,9,7,60,47,2,2,21,119,11,6,1,14,2,0,0
547,25708,8,5,12,0,44,0,74,339,3,9,7,72,70,1,1,11,109,8,9,0,10,1,0,0
548,25708,6,1,6,0,32,0,88,301,5,8,3,83,73,0,0,20,78,8,1,0,17,6,0,0
549,25709,5,0,9,0,28,0,99,825,7,16,24,51,46,1,1,26,97,16,6,1,19,0,0,0
550,25707,6,2,11,1,40,0,77,320,4,15,8,67,64,2,2,6,147,24,10,3,5,0,0,0
551,25709,10,4,9,0,36,0,84,250,0,5,12,73,68,1,1,12,79,17,10,1,6,3,0,0
552,25707,8,0,13,0,20,0,130,649,9,23,14,89,78,1,1,24,70,12,7,0,8,2,1,0
553,25701,8,5,12,1,41,0,102,392,2,10,3,101,91,2,2,19,83,9,13,0,13,6,0,0
554,25701,5,2,13,1,36,0,66,323,3,8,4,55,46,1,1,22,113,9,8,0,5,2,0,0
555,25702,6,4,7,0,23,0,58,366,7,11,1,45,43,4,3,16,116,6,6,2,10,1,0,0
556,25711,5,2,12,0,27,0,88,469,2,11,12,44,37,0,0,24,111,15,6,0,11,4,0,0
557,25702,9,2,10,0,26,0,95,323,2,6,4,79,76,4,3,11,55,12,13,2,9,2,1,0
558,25711,6,3,10,1,44,0,97,245,2,9,12,73,68,2,2,12,88,11,12,0,12,0,0,0
559,25705,8,6,13,4,30,0,119,503,2,14,13,98,89,0,0,10,50,4,10,0,8,2,0,0
560,25705,5,7,15,2,38,0,68,375,5,5,7,42,38,6,6,15,138,14,4,0,13,0,1,0
561,25714,6,2,15,0,32,0,114,473,1,17,12,103,94,2,2,11,79,10,10,0,11,1,0,0
562,25714,8,0,14,0,32,0,74,405,8,10,11,62,60,0,0,10,97,15,7,2,5,1,0,0
563,25694,5,1,13,0,45,0,71,480,7,9,7,56,53,10,9,22,62,0,8,1,12,0,0,0
564,25694,20,0,9,1,48,0,53,115,2,0,5,56,53,4,3,8,74,7,14,1,15,6,1,0
565,25692,8,3,14,0,22,0,70,395,4,14,12,55,48,2,2,18,97,2,12,0,11,5,0,0
566,25692,1,1,20,0,23,0,100,257,2,2,10,85,74,2,1,17,68,13,12,1,9,0,1,0
567,25490,1,4,5,0,0,130,113,476,6,5,9,103,102,0,0,9,44,2,10,1,16,0,0,0
568,25490,4,1,16,0,0,59,32,162,1,2,1,30,26,0,0,9,131,6,4,3,8,0,2,0
569,23697,2,1,9,1,34,96,104,399,5,10,13,69,63,0,0,27,98,27,14,1,12,5,0,0
570,23697,8,2,8,0,34,123,93,496,11,27,13,61,52,0,0,24,110,10,15,0,11,8,1,0
571,23686,9,3,15,0,25,82,78,458,9,18,6,43,38,0,0,14,48,11,13,0,10,7,1,0
572,23673,3,1,12,0,32,58,62,183,0,9,5,41,37,0,0,21,115,24,10,1,10,4,0,0
573,23686,14,4,21,0,30,77,51,243,2,11,6,34,32,0,0,14,63,18,6,1,16,2,3,0
574,23673,6,3,10,0,38,136,108,524,21,24,5,77,74,0,0,18,64,9,10,4,15,3,0,0
575,23691,2,5,15,1,25,117,109,597,14,24,24,63,54,0,0,21,81,34,18,0,7,0,1,0
576,23691,15,2,12,0,14,140,125,607,25,34,21,67,59,0,0,24,77,24,10,3,10,9,0,0
577,23677,4,4,5,0,16,140,107,523,8,25,6,67,59,0,0,29,50,9,11,1,14,2,0,0
578,23677,15,1,20,0,23,85,56,438,11,9,10,34,31,0,0,10,127,25,7,6,11,1,0,0
579,23657,4,3,13,0,21,126,99,473,14,22,19,53,48,0,0,19,61,10,8,0,11,6,0,0
580,23657,10,6,9,0,32,70,55,228,2,10,4,50,43,0,0,11,95,22,6,1,15,3,1,0
581,23670,4,1,11,0,19,182,139,759,16,36,30,63,58,0,0,19,75,11,15,0,14,3,0,0
582,23670,23,1,20,0,21,119,93,440,5,11,19,53,47,0,0,24,94,36,7,0,14,1,0,0
583,23685,2,1,8,0,21,139,140,596,13,30,28,80,77,0,0,17,49,10,13,0,18,2,0,0
584,23685,18,0,14,0,27,74,68,226,2,10,11,42,36,0,0,16,100,30,11,2,15,2,0,0
585,23668,2,1,10,0,13,156,105,464,9,27,27,62,56,0,0,22,53,4,14,1,19,3,1,0
586,23668,29,4,20,0,26,44,57,113,0,4,1,44,36,0,0,9,98,27,15,0,4,1,1,0
587,24843,9,2,8,1,30,133,82,387,0,10,6,81,78,0,0,21,69,9,8,0,16,4,0,0
588,24843,2,3,16,0,38,85,63,220,0,9,6,70,67,0,0,9,101,10,11,4,12,4,1,0
589,25697,6,2,18,0,20,133,99,502,7,11,12,76,72,0,0,16,116,6,7,3,14,2,0,0
590,25697,9,2,10,0,21,101,110,370,2,7,17,85,81,0,0,14,107,11,4,2,15,2,0,0
591,25738,4,7,7,0,45,0,120,549,3,19,19,95,86,0,0,17,78,10,8,0,12,4,0,0
592,25738,5,2,18,2,46,0,68,280,2,7,5,60,55,0,0,10,127,24,9,1,8,2,1,0
593,25759,3,6,7,5,54,96,60,270,4,10,2,68,60,1,1,10,96,4,10,0,10,2,0,0
594,25759,10,3,13,1,44,96,82,241,3,4,4,79,73,2,2,12,76,8,3,0,13,6,1,0
595,25736,1,2,14,0,39,0,92,444,5,12,8,84,78,3,3,15,107,10,4,1,12,0,0,0
596,25736,121,3,10,0,29,0,91,501,3,8,11,83,76,0,0,14,111,12,8,1,10,5,0,0
597,25746,4,2,11,0,30,132,128,592,5,11,14,108,100,2,2,24,61,2,14,0,10,1,0,0
598,25746,25,2,17,0,44,38,47,197,1,1,4,41,37,1,1,11,119,14,6,4,11,4,0,0
599,25760,4,4,13,1,26,75,71,297,2,12,8,49,45,1,1,18,120,14,6,3,6,2,0,0
600,25769,4,4,7,1,25,60,91,511,4,11,10,79,74,0,0,8,103,4,9,1,9,5,0,0
601,25760,8,7,12,0,34,91,96,369,0,14,7,84,81,1,1,12,65,11,10,2,10,0,0,0
602,25769,6,2,12,1,28,76,79,409,4,7,3,67,62,0,0,9,92,14,4,1,11,0,1,0
603,25762,9,6,12,2,36,91,83,290,1,7,6,63,60,0,0,11,106,2,8,0,9,4,1,0
604,25762,6,4,18,0,36,127,84,277,1,2,3,72,68,0,0,12,94,7,2,0,15,1,0,0
605,84709,6,0,17,0,37,125,88,290,8,10,6,64,64,1,1,12,94,3,6,1,14,2,0,0
606,84709,20,1,9,1,36,59,73,277,4,4,3,59,51,6,6,12,107,10,11,0,16,5,0,0
607,25832,6,6,10,1,32,123,87,436,5,8,9,74,71,3,3,14,98,8,6,2,12,2,0,0
608,25832,9,3,15,1,32,122,81,331,3,8,9,63,59,3,3,10,109,8,4,1,13,2,0,0
609,91198,1,7,9,3,35,93,65,242,2,6,6,48,45,3,2,11,115,6,9,1,15,1,1,0
610,91198,10,6,14,1,28,88,83,245,0,6,4,75,68,6,6,13,68,6,7,0,7,1,1,0
611,84714,6,6,10,1,39,85,59,315,4,10,11,57,48,6,6,10,91,15,8,1,9,1,1,0
612,84714,8,5,14,1,35,96,97,404,4,15,17,75,70,2,2,16,70,9,6,0,15,1,0,0
613,25833,5,6,11,1,38,91,68,414,4,14,3,63,56,3,2,16,97,8,5,2,8,1,1,0
614,84713,5,8,8,2,46,66,59,301,5,8,10,54,49,8,7,17,57,16,10,1,15,0,0,0
615,25833,32,5,12,2,44,120,88,374,3,8,5,87,83,1,1,11,84,14,6,0,13,3,0,0
616,84713,6,0,14,2,39,75,55,391,3,16,5,47,38,0,0,18,60,7,8,1,10,9,3,0
617,84710,6,2,12,0,35,120,102,634,16,13,18,69,65,3,3,6,76,4,3,1,7,5,0,0
618,84710,20,6,8,0,38,71,55,286,2,4,4,59,51,5,5,8,102,13,6,2,17,1,0,0
619,25838,8,5,12,0,33,118,113,425,7,13,12,110,101,2,2,15,66,7,8,0,10,0,1,0
620,25838,6,2,10,1,32,101,55,226,2,6,9,50,40,2,2,12,134,13,8,1,13,2,0,0
621,98399,1,3,0,2,41,158,90,297,5,11,5,95,92,7,7,10,110,12,4,1,14,2,0,0
622,98399,6,2,0,0,32,136,100,366,4,12,9,84,74,2,1,9,98,11,6,0,12,3,0,0
623,100247,4,4,0,0,26,139,90,503,5,8,11,78,72,5,3,17,59,8,6,2,11,3,0,0
624,100247,15,4,0,1,27,86,63,335,2,8,12,49,45,1,0,14,88,8,10,0,9,4,2,0
625,87468,9,8,0,1,28,105,82,388,7,16,13,53,43,6,6,21,56,6,10,2,9,3,0,0
626,87468,5,2,0,1,33,77,59,294,3,7,7,42,33,9,8,23,80,16,5,2,14,4,2,0
627,95332,20,3,0,0,31,30,33,149,3,4,1,34,30,0,0,7,75,1,14,1,9,4,1,0
628,95332,8,8,0,0,33,103,74,293,3,1,9,56,51,0,0,14,37,4,9,0,11,2,1,0
629,91200,3,2,0,0,33,116,71,327,5,15,5,59,53,6,6,15,81,6,4,3,14,1,0,0
630,91200,6,4,0,1,36,102,65,339,5,6,2,60,56,1,1,9,77,15,7,0,14,5,1,0
631,96499,2,5,0,0,20,97,68,220,2,8,3,69,66,6,6,9,89,3,9,1,14,1,0,0
632,96500,2,3,0,2,38,66,52,137,1,0,5,52,46,7,6,14,133,7,6,3,16,2,0,0
633,96499,14,2,0,0,15,120,97,355,0,3,7,90,84,0,0,13,72,8,7,1,6,5,0,0
634,96500,6,3,0,1,30,152,118,514,7,7,5,100,92,1,1,18,51,0,6,3,15,2,0,0
635,94950,20,4,13,0,37,100,79,291,2,6,8,60,58,2,2,7,111,9,4,0,13,4,0,0
636,94950,2,4,10,1,31,165,108,394,2,8,14,79,75,3,3,12,79,6,6,2,12,1,0,0
637,96501,9,1,0,0,30,114,79,491,6,15,5,52,46,4,2,21,82,6,6,2,9,0,0,0
638,96501,15,3,0,0,32,130,92,355,1,6,10,84,78,4,4,12,61,16,8,3,7,5,0,0
639,95334,9,5,0,1,23,108,85,403,6,6,9,65,57,3,2,13,84,19,7,1,10,2,0,0
640,95334,8,2,0,1,24,132,96,615,18,19,15,68,64,1,1,9,85,6,4,3,13,0,1,0
641,94951,1,5,7,3,20,111,101,263,2,1,2,95,95,6,5,10,29,8,5,1,14,3,0,0
642,94951,3,3,14,0,26,51,33,166,2,8,1,32,32,4,4,7,105,1,4,2,5,2,0,0
643,94953,2,6,12,2,30,151,92,428,2,6,11,83,80,2,2,7,65,3,3,1,14,0,0,0
644,94952,3,4,16,1,45,71,60,352,6,9,8,52,50,8,8,5,135,6,2,1,9,1,0,0
645,94953,1,7,11,1,29,98,73,290,3,3,6,67,62,3,3,10,108,6,6,0,9,1,0,0
646,94952,4,5,10,0,33,161,110,363,2,8,8,102,98,4,3,8,60,8,3,1,12,6,1,0
647,94955,4,4,11,0,34,164,116,542,8,14,6,101,96,3,3,15,73,8,5,2,14,0,0,0
648,94955,20,2,16,2,37,84,79,268,3,8,11,71,68,4,4,7,127,14,8,1,9,0,1,0
649,94954,9,3,13,1,40,122,92,677,11,11,19,65,61,7,5,12,54,6,6,1,8,2,0,0
650,94957,9,4,7,1,45,76,72,184,1,10,7,73,70,5,5,12,82,10,11,0,12,2,0,0
651,94954,20,2,15,0,35,61,63,339,4,6,14,50,48,1,1,13,99,11,5,2,10,5,1,0
652,94957,1,1,13,1,38,107,86,397,4,9,10,70,66,4,4,16,101,10,5,2,11,5,0,0
653,94956,3,4,12,0,20,108,70,283,2,5,7,58,55,5,5,13,72,13,4,1,9,8,0,0
654,94956,2,6,10,2,24,112,71,310,4,12,2,67,64,1,1,8,75,7,10,2,4,1,0,0
655,102921,6,0,0,0,21,195,133,468,13,17,13,91,87,0,0,14,119,7,8,0,14,1,0,0
656,109178,10,4,0,0,33,75,73,278,2,6,2,66,65,0,0,9,71,5,2,2,13,4,1,0
657,102921,14,1,0,0,22,82,103,206,2,7,8,90,86,3,3,11,112,17,9,0,8,6,2,0
658,109178,2,4,0,2,33,108,73,277,1,5,7,61,60,0,0,9,77,6,9,2,10,2,0,0
659,102923,6,6,0,0,22,131,90,427,5,3,6,65,63,0,0,12,78,6,7,2,10,1,0,0
660,102923,1,5,0,0,26,122,86,364,4,6,12,78,75,1,1,10,75,3,4,1,13,2,0,0
661,103849,6,4,12,0,11,145,120,259,2,7,8,103,97,1,1,9,87,15,6,3,6,1,1,1
662,103849,8,2,15,0,17,113,98,280,0,15,7,79,79,3,3,11,142,7,3,0,8,2,1,0
663,103853,5,6,8,0,24,141,123,432,4,5,4,114,108,4,4,10,70,8,8,0,13,1,0,0
664,103853,6,2,12,0,24,117,69,409,2,8,6,53,51,1,1,8,150,6,3,3,16,0,1,0
665,116982,4,4,10,0,28,151,97,277,2,1,17,79,76,4,3,25,96,4,9,0,13,6,0,0
666,116982,14,4,16,0,36,102,91,254,0,4,9,86,85,0,0,15,91,1,6,1,10,2,1,0
667,109184,1,2,15,0,19,134,100,596,1,6,15,83,80,2,2,22,84,1,5,3,6,2,0,0
668,109184,5,5,11,3,26,107,77,175,2,1,5,72,68,10,9,15,109,6,6,3,19,0,0,0
669,109182,1,5,12,1,17,176,117,638,3,10,14,85,81,5,5,12,60,4,10,1,11,2,0,0
670,109182,15,3,16,1,22,67,58,297,1,4,5,43,41,3,2,9,134,10,5,2,9,0,0,0
671,104321,3,5,13,0,18,105,66,291,5,11,1,56,49,0,0,16,141,11,7,5,3,4,0,0
672,104321,10,3,13,0,12,109,109,358,3,11,2,102,92,0,0,21,79,11,2,4,10,2,0,0
673,114118,20,3,7,2,18,115,98,227,1,2,3,93,87,11,10,15,118,12,9,2,16,3,0,0
674,114118,3,1,14,1,23,179,123,369,5,12,7,105,102,3,3,16,112,2,3,0,8,1,1,0
675,104320,3,2,10,1,17,123,68,379,2,6,5,55,54,4,4,11,130,14,7,0,9,3,0,0
676,104320,8,4,11,0,18,200,120,485,2,14,11,102,99,0,0,13,75,6,8,0,6,1,0,0
677,113592,4,7,8,0,28,131,90,237,2,7,7,68,63,1,1,12,106,12,7,1,8,2,0,0
678,113592,8,4,17,0,27,145,111,611,8,12,11,90,85,3,3,9,105,6,3,0,6,3,1,0
